iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
TUR,Asia,Turkey,2020-07-02,202284.0,1186.0,1309.857,5167.0,17.0,17.286,2398.461,14.062,15.531,61.265,0.202,0.205,0.92,,,,,,,,,49714.0,3483677.0,41.306,0.589,49750.0,0.59,0.026,38.0,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-03,203456.0,1172.0,1277.857,5186.0,19.0,17.286,2412.358,13.896,15.151,61.49,0.225,0.205,0.91,,,,,,,,,52141.0,3535818.0,41.924,0.618,49885.0,0.591,0.026,39.0,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-04,204610.0,1154.0,1246.714,5206.0,20.0,17.714,2426.041,13.683,14.782,61.727,0.237,0.21,0.9,,,,,,,,,48248.0,3584066.0,42.496,0.572,50319.0,0.597,0.025,40.4,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-05,205758.0,1148.0,1217.0,5225.0,19.0,18.286,2439.652,13.612,14.43,61.952,0.225,0.217,0.9,,,,,,,,,46414.0,3630480.0,43.046,0.55,50048.0,0.593,0.024,41.1,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-06,206844.0,1086.0,1175.857,5241.0,16.0,18.0,2452.529,12.877,13.942,62.142,0.19,0.213,0.89,,,,,,,,,52193.0,3682673.0,43.665,0.619,50216.0,0.595,0.023,42.7,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-07,207897.0,1053.0,1141.571,5260.0,19.0,18.429,2465.014,12.485,13.535,62.367,0.225,0.219,0.89,,,,,,,,,50545.0,3733218.0,44.264,0.599,50224.0,0.596,0.023,44.0,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-08,208938.0,1041.0,1120.0,5282.0,22.0,18.857,2477.357,12.343,13.28,62.628,0.261,0.224,0.88,,,,,,,,,49302.0,3782520.0,44.849,0.585,49794.0,0.59,0.022,44.5,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-09,209962.0,1024.0,1096.857,5300.0,18.0,19.0,2489.499,12.141,13.005,62.842,0.213,0.225,0.88,,,,,,,,,50103.0,3832623.0,45.443,0.594,49849.0,0.591,0.022,45.4,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-10,210965.0,1003.0,1072.714,5323.0,23.0,19.571,2501.391,11.892,12.719,63.114,0.273,0.232,0.88,,,,,,,,,48787.0,3881410.0,46.021,0.578,49370.0,0.585,0.022,46.0,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-11,211981.0,1016.0,1053.0,5344.0,21.0,19.714,2513.438,12.047,12.485,63.363,0.249,0.234,0.89,,,,,,,,,48813.0,3930223.0,46.6,0.579,49451.0,0.586,0.021,47.0,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-12,212993.0,1012.0,1033.571,5363.0,19.0,19.714,2525.437,11.999,12.255,63.589,0.225,0.234,0.9,,,,,,,,,45232.0,3975455.0,47.137,0.536,49282.0,0.584,0.021,47.7,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-13,214001.0,1008.0,1022.429,5382.0,19.0,20.143,2537.389,11.952,12.123,63.814,0.225,0.239,0.9,,,,,,,,,46492.0,4021947.0,47.688,0.551,48468.0,0.575,0.021,47.4,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-14,214993.0,992.0,1013.714,5402.0,20.0,20.286,2549.151,11.762,12.02,64.051,0.237,0.241,0.9,,,,,,,,,43231.0,4065178.0,48.2,0.513,47423.0,0.562,0.021,46.8,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-15,215940.0,947.0,1000.286,5419.0,17.0,19.571,2560.379,11.228,11.86,64.253,0.202,0.232,0.9,,,,,,,,,42320.0,4107498.0,48.702,0.502,46425.0,0.55,0.022,46.4,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-16,216873.0,933.0,987.286,5440.0,21.0,20.0,2571.442,11.062,11.706,64.502,0.249,0.237,0.89,,,,,,,,,42411.0,4149909.0,49.205,0.503,45327.0,0.537,0.022,45.9,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-17,217799.0,926.0,976.286,5458.0,18.0,19.286,2582.421,10.979,11.576,64.715,0.213,0.229,0.9,,,,,,,,,41215.0,4191124.0,49.694,0.489,44245.0,0.525,0.022,45.3,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-18,218717.0,918.0,962.286,5475.0,17.0,18.714,2593.306,10.885,11.41,64.917,0.202,0.222,0.91,,,,,,,,,40943.0,4232067.0,50.179,0.485,43121.0,0.511,0.022,44.8,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-19,219641.0,924.0,949.714,5491.0,16.0,18.286,2604.262,10.956,11.261,65.106,0.19,0.217,0.92,,,,,,,,,41310.0,4273377.0,50.669,0.49,42560.0,0.505,0.022,44.8,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-20,220572.0,931.0,938.714,5508.0,17.0,18.0,2615.3,11.039,11.13,65.308,0.202,0.213,0.93,,,,,,,,,43404.0,4316781.0,51.184,0.515,42119.0,0.499,0.022,44.9,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-21,221500.0,928.0,929.571,5526.0,18.0,17.714,2626.304,11.003,11.022,65.521,0.213,0.21,0.94,,,,,,,,,42846.0,4359627.0,51.692,0.508,42064.0,0.499,0.022,45.3,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-22,222402.0,902.0,923.143,5545.0,19.0,18.0,2636.999,10.695,10.946,65.747,0.225,0.213,0.94,,,,,,,,,43404.0,4403031.0,52.206,0.515,42219.0,0.501,0.022,45.7,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-23,223315.0,913.0,920.286,5563.0,18.0,17.571,2647.824,10.825,10.912,65.96,0.213,0.208,0.95,,,,,,,,,43343.0,4446374.0,52.72,0.514,42352.0,0.502,0.022,46.0,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-24,224252.0,937.0,921.857,5580.0,17.0,17.429,2658.934,11.11,10.93,66.162,0.202,0.207,0.96,,,,,,,,,42986.0,4489360.0,53.23,0.51,42605.0,0.505,0.022,46.2,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-25,225173.0,921.0,922.286,5596.0,16.0,17.286,2669.854,10.92,10.935,66.351,0.19,0.205,0.97,,,,,,,,,43312.0,4532672.0,53.743,0.514,42944.0,0.509,0.021,46.6,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-26,226100.0,927.0,922.714,5613.0,17.0,17.429,2680.845,10.991,10.941,66.553,0.202,0.207,0.98,,,,,,,,,40016.0,4572688.0,54.218,0.474,42759.0,0.507,0.022,46.3,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-27,227019.0,919.0,921.0,5630.0,17.0,17.429,2691.742,10.896,10.92,66.754,0.202,0.207,0.99,,,,,,,,,45283.0,4617971.0,54.755,0.537,43027.0,0.51,0.021,46.7,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-28,227982.0,963.0,926.0,5645.0,15.0,17.0,2703.16,11.418,10.979,66.932,0.178,0.202,1.0,,,,,,,,,47412.0,4665383.0,55.317,0.562,43679.0,0.518,0.021,47.2,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-29,228924.0,942.0,931.714,5659.0,14.0,16.286,2714.329,11.169,11.047,67.098,0.166,0.193,1.01,,,,,,,,,45712.0,4711095.0,55.859,0.542,44009.0,0.522,0.021,47.2,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-30,229891.0,967.0,939.429,5674.0,15.0,15.857,2725.795,11.466,11.139,67.276,0.178,0.188,1.02,,,,,,,,,43236.0,4754331.0,56.372,0.513,43994.0,0.522,0.021,46.8,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-31,230873.0,982.0,945.857,5691.0,17.0,15.857,2737.438,11.643,11.215,67.478,0.202,0.188,1.03,,,,,,,,,46492.0,4800823.0,56.923,0.551,44495.0,0.528,0.021,47.0,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-01,231869.0,996.0,956.571,5710.0,19.0,16.286,2749.248,11.809,11.342,67.703,0.225,0.193,1.04,,,,,,,,,44846.0,4845669.0,57.455,0.532,44714.0,0.53,0.021,46.7,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-02,232856.0,987.0,965.143,5728.0,18.0,16.429,2760.951,11.703,11.444,67.916,0.213,0.195,1.06,,,,,,,,,40247.0,4885916.0,57.932,0.477,44747.0,0.531,0.022,46.4,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-03,233851.0,995.0,976.0,5747.0,19.0,16.714,2772.748,11.798,11.572,68.142,0.225,0.198,1.07,,,,,,,,,41301.0,4927217.0,58.422,0.49,44178.0,0.524,0.022,45.3,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-04,234934.0,1083.0,993.143,5765.0,18.0,17.143,2785.589,12.841,11.776,68.355,0.213,0.203,1.1,,,,,,,,,46249.0,4973466.0,58.97,0.548,44012.0,0.522,0.023,44.3,tests performed,,,,,,,,,,42.59,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-05,236112.0,1178.0,1026.857,5784.0,19.0,17.857,2799.557,13.967,12.175,68.58,0.225,0.212,1.12,,,,,,,,,53842.0,5027308.0,59.608,0.638,45173.0,0.536,0.023,44.0,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-06,237265.0,1153.0,1053.429,5798.0,14.0,17.714,2813.228,13.671,12.49,68.746,0.166,0.21,1.12,,,,,,,,,54494.0,5081802.0,60.254,0.646,46782.0,0.555,0.023,44.4,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-07,238450.0,1185.0,1082.429,5813.0,15.0,17.429,2827.278,14.05,12.834,68.924,0.178,0.207,1.12,,,,,,,,,56726.0,5138528.0,60.927,0.673,48244.0,0.572,0.022,44.6,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-08,239622.0,1172.0,1107.571,5829.0,16.0,17.0,2841.174,13.896,13.132,69.114,0.19,0.202,1.12,,,,,,,,,63842.0,5202370.0,61.684,0.757,50957.0,0.604,0.022,46.0,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-09,240804.0,1182.0,1135.429,5844.0,15.0,16.571,2855.189,14.015,13.463,69.292,0.178,0.196,1.11,,,,,,,,,61446.0,5263816.0,62.413,0.729,53986.0,0.64,0.021,47.5,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-10,241997.0,1193.0,1163.714,5858.0,14.0,15.857,2869.335,14.145,13.798,69.458,0.166,0.188,1.1,,,,,,,,,62219.0,5326035.0,63.15,0.738,56974.0,0.676,0.02,49.0,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-11,243180.0,1183.0,1178.0,5873.0,15.0,15.429,2883.361,14.027,13.967,69.636,0.178,0.183,1.09,,,,,,,,,61716.0,5387751.0,63.882,0.732,59184.0,0.702,0.02,50.2,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-12,244392.0,1212.0,1182.857,5891.0,18.0,15.286,2897.732,14.371,14.025,69.849,0.213,0.181,1.08,,,,,,,,,67237.0,5454988.0,64.679,0.797,61097.0,0.724,0.019,51.7,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-13,245635.0,1243.0,1195.714,5912.0,21.0,16.286,2912.47,14.738,14.177,70.098,0.249,0.193,1.08,,,,,,,,,66892.0,5521880.0,65.472,0.793,62868.0,0.745,0.019,52.6,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-14,246861.0,1226.0,1201.571,5934.0,22.0,17.286,2927.007,14.537,14.247,70.359,0.261,0.205,1.08,,,,,,,,,70192.0,5592072.0,66.305,0.832,64792.0,0.768,0.019,53.9,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-15,248117.0,1256.0,1213.571,5955.0,21.0,18.0,2941.899,14.892,14.389,70.608,0.249,0.213,1.07,,,,,,,,,67214.0,5659286.0,67.102,0.797,65274.0,0.774,0.019,53.8,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-16,249309.0,1192.0,1215.0,5974.0,19.0,18.571,2956.032,14.133,14.406,70.833,0.225,0.22,1.07,,,,,,,,,65956.0,5725242.0,67.884,0.782,65918.0,0.782,0.018,54.3,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-17,250542.0,1233.0,1220.714,5996.0,22.0,19.714,2970.652,14.62,14.474,71.094,0.261,0.234,1.07,,,,,,,,,74846.0,5800088.0,68.771,0.887,67722.0,0.803,0.018,55.5,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-18,251805.0,1263.0,1232.143,6016.0,20.0,20.429,2985.627,14.975,14.609,71.331,0.237,0.242,1.07,,,,,,,,,82318.0,5882406.0,69.747,0.976,70665.0,0.838,0.017,57.4,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-19,253108.0,1303.0,1245.143,6039.0,23.0,21.143,3001.077,15.45,14.764,71.604,0.273,0.251,1.08,,,,,,,,,87223.0,5969629.0,70.781,1.034,73520.0,0.872,0.017,59.0,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-20,254520.0,1412.0,1269.286,6058.0,19.0,20.857,3017.819,16.742,15.05,71.829,0.225,0.247,1.08,,,,,,,,,92301.0,6061930.0,71.876,1.094,77150.0,0.915,0.016,60.8,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-21,255723.0,1203.0,1266.0,6080.0,22.0,20.857,3032.082,14.264,15.011,72.09,0.261,0.247,1.06,,,,,,,,,92227.0,6154157.0,72.969,1.094,80298.0,0.952,0.016,63.4,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-22,257032.0,1309.0,1273.571,6102.0,22.0,21.0,3047.603,15.521,15.101,72.351,0.261,0.249,1.07,,,,,,,,,93007.0,6247164.0,74.072,1.103,83983.0,0.996,0.015,65.9,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-23,258249.0,1217.0,1277.143,6121.0,19.0,21.0,3062.033,14.43,15.143,72.576,0.225,0.249,1.08,,,,,,,,,80302.0,6327466.0,75.024,0.952,86032.0,1.02,0.015,67.4,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-24,259692.0,1443.0,1307.143,6139.0,18.0,20.429,3079.142,17.11,15.499,72.79,0.213,0.242,1.1,,,,,,,,,95943.0,6423409.0,76.162,1.138,89046.0,1.056,0.015,68.1,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-25,261194.0,1502.0,1341.286,6163.0,24.0,21.0,3096.951,17.809,15.903,73.074,0.285,0.249,1.1,,,,,,,,,98231.0,6521640.0,77.326,1.165,91319.0,1.083,0.015,68.1,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-26,262507.0,1313.0,1342.714,6183.0,20.0,20.571,3112.52,15.568,15.92,73.311,0.237,0.244,1.09,,,,,,,,,100109.0,6621749.0,78.513,1.187,93160.0,1.105,0.014,69.4,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-27,263998.0,1491.0,1354.0,6209.0,26.0,21.571,3130.198,17.679,16.054,73.62,0.308,0.256,1.1,,,,,,,,,106111.0,6727860.0,79.772,1.258,95133.0,1.128,0.014,70.3,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-28,265515.0,1517.0,1398.857,6245.0,36.0,23.571,3148.185,17.987,16.586,74.046,0.427,0.279,1.12,,,,,,,,,107814.0,6835674.0,81.05,1.278,97360.0,1.154,0.014,69.6,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-29,267064.0,1549.0,1433.143,6284.0,39.0,26.0,3166.552,18.366,16.993,74.509,0.462,0.308,1.12,,,,,,,,,101414.0,6937088.0,82.252,1.202,98561.0,1.169,0.015,68.8,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-30,268546.0,1482.0,1471.0,6326.0,42.0,29.286,3184.123,17.572,17.442,75.007,0.498,0.347,1.12,,,,,,,,,91302.0,7028390.0,83.335,1.083,100132.0,1.187,0.015,68.1,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-08-31,270133.0,1587.0,1491.571,6370.0,44.0,33.0,3202.94,18.817,17.685,75.528,0.522,0.391,1.11,,,,,,,,,110102.0,7138492.0,84.64,1.305,102155.0,1.211,0.015,68.5,tests performed,,,,,,,,,,48.15,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-09-01,271705.0,1572.0,1501.571,6417.0,47.0,36.286,3221.579,18.639,17.804,76.086,0.557,0.43,1.1,,,,,,,,,109443.0,7247935.0,85.938,1.298,103756.0,1.23,0.014,69.1,tests performed,,,,,,,,,,44.44,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-09-02,273301.0,1596.0,1542.0,6462.0,45.0,39.857,3240.503,18.924,18.283,76.619,0.534,0.473,1.1,,,,,,,,,107927.0,7355862.0,87.218,1.28,104873.0,1.243,0.015,68.0,tests performed,,,,,,,,,,44.44,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-09-03,274943.0,1642.0,1563.571,6511.0,49.0,43.143,3259.972,19.469,18.539,77.2,0.581,0.512,1.09,,,,,,,,,110225.0,7466087.0,88.525,1.307,105461.0,1.25,0.015,67.4,tests performed,,,,,,,,,,44.44,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-09-04,276555.0,1612.0,1577.143,6564.0,53.0,45.571,3279.085,19.113,18.7,77.829,0.628,0.54,1.09,,,,,,,,,117113.0,7583200.0,89.913,1.389,106789.0,1.266,0.015,67.7,tests performed,,,,,,,,,,47.22,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-09-05,278228.0,1673.0,1594.857,6620.0,56.0,48.0,3298.922,19.837,18.91,78.493,0.664,0.569,1.09,,,,,,,,,99497.0,7682697.0,91.093,1.18,106516.0,1.263,0.015,66.8,tests performed,,,,,,,,,,47.22,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-09-06,279806.0,1578.0,1608.571,6673.0,53.0,49.571,3317.632,18.71,19.073,79.121,0.628,0.588,1.09,,,,,,,,,96842.0,7779539.0,92.241,1.148,107307.0,1.272,0.015,66.7,tests performed,,,,,,,,,,47.22,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
